singer_id,technique,atlas_group,group_folder,song,wav_path,gt_lyrics,gt_lyrics_clean,asr_hypothesis,asr_hypothesis_raw,transcription_time_s,model
EN-Alto-1,vibrato,control,Control_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Control_Group/0000.wav,once a lass met a lad,once a lass met a lad,Once a last manor lad,Once a last manor lad,0.5985357761383057,large-v3
EN-Alto-1,vibrato,control,Control_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Control_Group/0008.wav,hope will blossom by believing the heart that lies within,hope will blossom by believing the heart that lies within,Hope will blossom by believing The heart that lies within,Hope will blossom by believing The heart that lies within,0.8017876148223877,large-v3
EN-Alto-1,vibrato,control,Control_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Control_Group/0009.wav,<AP> i'll be yours together,ill be yours together,I'll be yours together.,I'll be yours together.,0.5644388198852539,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0010.wav,we shall always be as one if you love me for me,we shall always be as one if you love me for me,"We shall always be as one, if you love me for me.","We shall always be as one, if you love me for me.",0.931664228439331,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0004.wav,i'd be sure if i knew that you loved me for me,id be sure if i knew that you loved me for me,I'd be sure if I knew that you loved me for me.,I'd be sure if I knew that you loved me for me.,0.9512729644775391,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0005.wav,could i be the one you're seeking will i be the one you choose,could i be the one youre seeking will i be the one you choose,Could I be the one you're seeking? Will I be the one you choose?,Could I be the one you're seeking? Will I be the one you choose?,1.1865315437316895,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0011.wav,who can say where we'll go who can promise what will be,who can say where well go who can promise what will be,who can say where we'll go who can promise what we'll be,who can say where we'll go who can promise what we'll be,0.9381499290466309,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0007.wav,what you see may be deceiving truth lies underneath the skin,what you see may be deceiving truth lies underneath the skin,"What you see may be deceiving, truth lies underneath the skin.","What you see may be deceiving, truth lies underneath the skin.",0.9463784694671631,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0012.wav,but i'll stay by your side if you love me for me,but ill stay by your side if you love me for me,But I'll stay by your side if you love me for me.,But I'll stay by your side if you love me for me.,0.9423794746398926,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0006.wav,can you tell my heart is speaking <AP> my eyes will give you clues,can you tell my heart is speaking my eyes will give you clues,Can you tell my heart is speaking? My eyes won't leave you clue.,Can you tell my heart is speaking? My eyes won't leave you clue.,1.13533616065979,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0002.wav,i'd be glad if you loved me for me,id be glad if you loved me for me,I'll be glad if you love me for me.,I'll be glad if you love me for me.,0.7909111976623535,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0003.wav,you say your love is true and i hope that it will be,you say your love is true and i hope that it will be,"You say your love is true, and I hope that it will be.","You say your love is true, and I hope that it will be.",0.9725418090820312,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0001.wav,you're a gentle one said she in my heart,youre a gentle one said she in my heart,"You were gentle once, said she, in my heart.","You were gentle once, said she, in my heart.",0.8406319618225098,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0000.wav,once a lass met a lad,once a lass met a lad,"Once a last man, a lad","Once a last man, a lad",0.6391890048980713,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0008.wav,hope will blossom by believing <AP> the heart will lies within,hope will blossom by believing the heart will lies within,Hope will blossom by believing The heart will rise within,Hope will blossom by believing The heart will rise within,0.7815680503845215,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,if you love me for me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Vibrato_Group/0009.wav,<AP> i'll be yours together,ill be yours together,I'll be yours together,I'll be yours together,0.5643436908721924,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Control_Group/0004.wav,blossom of snow may you bloom and grow,blossom of snow may you bloom and grow,"Blossom snow, may you bloom and grow","Blossom snow, may you bloom and grow",0.7538998126983643,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Control_Group/0005.wav,bloom and grow forever <AP>,bloom and grow forever,Bloom and grow forever.,Bloom and grow forever.,0.5161502361297607,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Control_Group/0007.wav,bless my homeland forever,bless my homeland forever,Bless my homeland forever.,Bless my homeland forever.,0.5215773582458496,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Control_Group/0006.wav,edelweiss <AP> edelweiss,edelweiss edelweiss,"Otherwise, otherwise","Otherwise, otherwise",0.4211125373840332,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Control_Group/0002.wav,small and white <AP> clean and bright,small and white clean and bright,"Small and white, clean and bright.","Small and white, clean and bright.",0.6529662609100342,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Control_Group/0003.wav,you look happy to meet me,you look happy to meet me,You look happy to meet me.,You look happy to meet me.,0.603165864944458,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Control_Group/0001.wav,every morning you greet me,every morning you greet me,Every morning you greet me,Every morning you greet me,0.5231072902679443,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Control_Group/0000.wav,edelweiss <AP> edelweiss <AP>,edelweiss edelweiss,"The wise, eh, the wise, eh","The wise, eh, the wise, eh",0.7099578380584717,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Vibrato_Group/0004.wav,blossom of snow may you bloom and grow <AP>,blossom of snow may you bloom and grow,"Blossom snow, may you bloom and grow.","Blossom snow, may you bloom and grow.",0.7958779335021973,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Vibrato_Group/0005.wav,bloom and grow forever <AP>,bloom and grow forever,Bloom and grow forever.,Bloom and grow forever.,0.5229332447052002,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Vibrato_Group/0007.wav,bless my homeland forever,bless my homeland forever,Bless my homeland forever.,Bless my homeland forever.,0.5237560272216797,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Vibrato_Group/0006.wav,edelweiss <AP> edelweiss,edelweiss edelweiss,"Otherwise, otherwise","Otherwise, otherwise",0.4273529052734375,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Vibrato_Group/0002.wav,small and white clean and bright <AP>,small and white clean and bright,"Small and white, clean and bright.","Small and white, clean and bright.",0.6590304374694824,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Vibrato_Group/0003.wav,you look happy to meet me <AP>,you look happy to meet me,"You look happy to me, me","You look happy to me, me",0.6224844455718994,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Vibrato_Group/0001.wav,every morning you greet me,every morning you greet me,Every morning you greet me,Every morning you greet me,0.5129785537719727,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/edelweiss/Vibrato_Group/0000.wav,edelweiss <AP> edelweiss <AP>,edelweiss edelweiss,"Edelweiss, Edelweiss","Edelweiss, Edelweiss",0.701859712600708,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0010.wav,and i know that my heart will go on,and i know that my heart will go on,And I know that my heart will go on.,And I know that my heart will go on.,0.7551267147064209,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0004.wav,we'll always go on,well always go on,will always go long.,will always go long.,0.5374174118041992,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0005.wav,near far wherever you are,near far wherever you are,"Near, far, wherever you are","Near, far, wherever you are",0.6420705318450928,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0011.wav,we'll stay forever this way <AP>,well stay forever this way,We'll stay forever this way.,We'll stay forever this way.,0.6420159339904785,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0007.wav,once more you open the door,once more you open the door,"Once more, you'll open the door.","Once more, you'll open the door.",0.7219693660736084,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0012.wav,you are safe in my heart and my heart will go on and on,you are safe in my heart and my heart will go on and on,You are safe in my heart and my heart will go on and on.,You are safe in my heart and my heart will go on and on.,1.0173215866088867,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0006.wav,i believe that the heart does go on,i believe that the heart does go on,I believe that the hardest go long.,I believe that the hardest go long.,0.6653125286102295,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0002.wav,we're gone love was when i loved you,were gone love was when i loved you,were gone love was when i loved you,were gone love was when i loved you,0.7547147274017334,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0003.wav,one true time i hold to in my life,one true time i hold to in my life,One true time I'd hold you in my life,One true time I'd hold you in my life,0.7498741149902344,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0001.wav,a lifetime and never let go till,a lifetime and never let go till,A lifetime and never an echo tell.,A lifetime and never an echo tell.,0.652702808380127,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0000.wav,love can touch us one time and last for,love can touch us one time and last for,Love can touch us one time and last for a lifetime.,Love can touch us one time and last for a lifetime.,0.8393721580505371,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0008.wav,and you're here in my heart and my heart will go on and on,and youre here in my heart and my heart will go on and on,"And you're here, my heart, and my heart will go on and on.","And you're here, my heart, and my heart will go on and on.",1.0659770965576172,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Control_Group/0009.wav,you're here <AP> there's nothing i fear,youre here theres nothing i fear,"You're here, there's nothing I fear","You're here, there's nothing I fear",0.7002990245819092,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0010.wav,and i know that my heart will go on,and i know that my heart will go on,And I know that my heart will go on,And I know that my heart will go on,0.7001588344573975,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0004.wav,we'll always go on,well always go on,will always go on.,will always go on.,0.527090311050415,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0005.wav,near far wherever you are,near far wherever you are,"Nifa, wherever you are.","Nifa, wherever you are.",0.6301352977752686,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0011.wav,we'll stay forever this way,well stay forever this way,We'll stay forever this way.,We'll stay forever this way.,0.6134898662567139,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0007.wav,once more you open the door,once more you open the door,"Once more, you'll open the door.","Once more, you'll open the door.",0.7047667503356934,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0012.wav,you are safe in my heart and my heart will go on and on,you are safe in my heart and my heart will go on and on,You're safe in my heart and my heart will go on and on.,You're safe in my heart and my heart will go on and on.,1.0095012187957764,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0006.wav,i believe that the heart does go on,i believe that the heart does go on,I believe that the heart does go on,I believe that the heart does go on,0.691699743270874,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0002.wav,we're gone love was when i loved you <AP>,were gone love was when i loved you,were gone love was when i loved you,were gone love was when i loved you,0.7560102939605713,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0003.wav,one true time <AP> i hold to in my life,one true time i hold to in my life,One true time I'd hold to in my life.,One true time I'd hold to in my life.,0.8366339206695557,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0001.wav,a lifetime and never let go <AP> till,a lifetime and never let go till,A lifetime and never a goal So,A lifetime and never a goal So,0.7072017192840576,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0000.wav,love can touch us one time and last for,love can touch us one time and last for,Love can touch us one time and last for ever.,Love can touch us one time and last for ever.,0.8197371959686279,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0008.wav,and you're here in my heart and <AP> my heart will go on and on,and youre here in my heart and my heart will go on and on,and you're here my heart and my heart will go on,and you're here my heart and my heart will go on,0.862067699432373,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Vibrato/my heart will go on/Vibrato_Group/0009.wav,you're here there's nothing i fear <AP>,youre here theres nothing i fear,"You're here, there's nothing I fear","You're here, there's nothing I fear",0.7128486633300781,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/tell me that you love me/Control_Group/0010.wav,away <AP> maybe if you take one more <AP> than i would know for sure there's nothing left to say <AP> tell me that <AP> you love me <AP> anyway <AP>,away maybe if you take one more than i would know for sure theres nothing left to say tell me that you love me anyway,"Maybe if I take one more, then I would know for sure And there's nothing left to say Tell me that you love me anyway","Maybe if I take one more, then I would know for sure And there's nothing left to say Tell me that you love me anyway",1.7323784828186035,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/tell me that you love me/Control_Group/0004.wav,away and <AP> maybe if you take one more <AP> then i would know for sure there's nothing left to say <AP> tell me that you love me anyway,away and maybe if you take one more then i would know for sure theres nothing left to say tell me that you love me anyway,"Maybe if you take one more, then I would know for sure There's nothing left to say, tell me that you love me anyway","Maybe if you take one more, then I would know for sure There's nothing left to say, tell me that you love me anyway",1.6088626384735107,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/tell me that you love me/Control_Group/0005.wav,show me look what we found <AP> turn it around every day <AP>,show me look what we found turn it around every day,"Show me, look what we found, turning around every day","Show me, look what we found, turning around every day",0.8575162887573242,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/tell me that you love me/Control_Group/0007.wav,so you tell me that you love me yeah <AP> and tell me that i take your breathe,so you tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath","So tell me that you love me, yeah And tell me that I take your breath",1.1676864624023438,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/tell me that you love me/Control_Group/0006.wav,i can hear what you say <AP> now i know <AP> why know we can <AP> make it <AP>,i can hear what you say now i know why know we can make it,I can hear what you say Now I know why I know we can make it,I can hear what you say Now I know why I know we can make it,1.2041478157043457,large-v3
