singer_id,technique,atlas_group,group_folder,song,gt_lyrics,gt_lyrics_clean,asr_hypothesis,wer,per,wer_S,wer_D,wer_I,wer_n_ref,model
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,we'll stay forever this way,well stay forever this way,We'll stay forever this way,0.0,0.0,0,0,0,5,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,once more you open the door,once more you open the door,Once more you'll open the door,0.16666666666666666,0.05555555555555555,1,0,0,6,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,you are safe in my heart and my heart will go on and on,you are safe in my heart and my heart will go on and on,You're safe in my heart and my heart will go on and on.,0.14285714285714285,0.05555555555555555,1,1,0,14,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,i believe that the heart does go on,i believe that the heart does go on,I believe that the hardest go on,0.25,0.18181818181818182,1,1,0,8,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,we're gone love was when i loved you <AP>,were gone love was when i loved you,gone. Love was when I loved you.,0.125,0.09523809523809523,0,1,0,8,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,one true time <AP> i hold to in my life,one true time i hold to in my life,One true time I'd hold to in my life.,0.1111111111111111,0.08695652173913043,1,0,0,9,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,a lifetime and never let go <AP> till,a lifetime and never let go till,A lifetime and never let go So,0.14285714285714285,0.13636363636363635,1,0,0,7,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,love can touch us one time and last for,love can touch us one time and last for,Love can touch us one time and last for a lifetime.,0.2222222222222222,0.25925925925925924,0,0,2,9,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,and you're here in my heart and <AP> my heart will go on and on,and youre here in my heart and my heart will go on and on,"And you're here, my heart, and my heart will go on and on.",0.07142857142857142,0.05263157894736842,0,1,0,14,large-v2
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,you're here there's nothing i fear <AP>,youre here theres nothing i fear,"You're here, there's nothing I fear.",0.0,0.0,0,0,0,6,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,away <AP> maybe if you take one more <AP> than i would know for sure there's nothing left to say <AP> tell me that <AP> you love me <AP> anyway <AP>,away maybe if you take one more than i would know for sure theres nothing left to say tell me that you love me anyway,"the way Maybe if I take one more, then I would know for sure and there's nothing left to say Tell me that you love me anyway",0.2,0.09722222222222222,3,0,2,25,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,away and <AP> maybe if you take one more <AP> then i would know for sure there's nothing left to say <AP> tell me that you love me anyway,away and maybe if you take one more then i would know for sure theres nothing left to say tell me that you love me anyway,"The way, maybe if you take one more Then I would know for sure there's nothing left to say Tell me that you love me anyway",0.07692307692307693,0.05333333333333334,2,0,0,26,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,show me look what we found <AP> turn it around every day <AP>,show me look what we found turn it around every day,Bye for now.,1.0,0.9032258064516129,3,8,0,11,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,so you tell me that you love me yeah <AP> and tell me that i take your breathe,so you tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath",0.11764705882352941,0.09302325581395349,1,1,0,17,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,i can hear what you say <AP> now i know <AP> why know we can <AP> make it <AP>,i can hear what you say now i know why know we can make it,I can hear what you say Now I know I I know we can make it,0.13333333333333333,0.030303030303030304,1,0,1,15,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,nowhere to hide i don't know why <AP> but i know we can make it <AP>,nowhere to hide i dont know why but i know we can make it,"Nowhere to hide, I don't know why But I know we can make it",0.0,0.0,0,0,0,14,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,as long as you say it <AP> so tell me that you love <AP> me yeah <AP> and tell me that i take your breathe,as long as you say it so tell me that you love me yeah and tell me that i take your breathe,As long as you say it So tell me that you love me Yeah And tell me that I take your breath,0.045454545454545456,0.037037037037037035,1,0,0,22,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,and what you feel inside <AP> is being shared with someone <AP> else <AP>,and what you feel inside is being shared with someone else,And what you feel inside is being shared with someone else,0.0,0.0,0,0,0,11,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,waking up beside yourself,waking up beside yourself,Waking up inside yourself,0.25,0.1111111111111111,1,0,0,4,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,away <AP> maybe if you take one more,away maybe if you take one more,So we may refrain take one more,0.5714285714285714,0.45,4,0,0,7,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,<AP> so tell me that you love me <AP> yeah <AP> and tell me that i take your breathe,so tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath",0.0625,0.04878048780487805,1,0,0,16,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,away <AP> maybe if you take one more <AP> than i would know for sure <AP> there's nothing left to say <AP> tell me that you love me <AP> anyway,away maybe if you take one more than i would know for sure theres nothing left to say tell me that you love me anyway,"Maybe if we take one more, then I will know for sure there's nothing left to say Tell me that you love me anyway",0.16,0.1111111111111111,3,1,0,25,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,away <AP> and maybe if you take one more <AP> then i would know for <AP> sure there's nothing left to say <AP> tell me that you love me anyway,away and maybe if you take one more then i would know for sure theres nothing left to say tell me that you love me anyway,Maybe if you take one more Then I would know for sure There's nothing left to say Tell me that you love me anyway,0.07692307692307693,0.08,0,2,0,26,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,show me look what we found <AP> turn it around every day <AP>,show me look what we found turn it around every day,"Show me, look what we found, turning around every day",0.18181818181818182,0.06451612903225806,1,1,0,11,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,so you tell me that you love me yeah <AP> and tell me that i take your breathe,so you tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath away",0.17647058823529413,0.16279069767441862,1,1,1,17,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,i can hear what you say <AP> now i know why <AP> know we can <AP> make it <AP>,i can hear what you say now i know why know we can make it,I can hear what you say Now I know why I know we can make it,0.06666666666666667,0.030303030303030304,0,0,1,15,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,nowhere to hide i don't know why <AP> but i know we can make it <AP>,nowhere to hide i dont know why but i know we can make it,"Nowhere high, I don't know why But I know we can make it",0.14285714285714285,0.08571428571428572,1,1,0,14,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,as long as you say it <AP> so <AP> tell me that you love me yeah and <AP> tell me that i take your breathe,as long as you say it so tell me that you love me yeah and tell me that i take your breathe,As long as you say it So tell me not to love me Yeah And tell me that I take your breath,0.13636363636363635,0.09259259259259259,3,0,0,22,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,and what you feel inside <AP> is being shared with someone else <AP>,and what you feel inside is being shared with someone else,And what you feel inside is being shared with someone else.,0.0,0.0,0,0,0,11,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,waking up beside yourself,waking up beside yourself,Waking up beside yourself,0.0,0.0,0,0,0,4,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,away <AP> maybe <AP> if you take one more,away maybe if you take one more,"The way, maybe if we take one more",0.42857142857142855,0.15,2,0,1,7,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,so tell me that you love me yeah and tell me that i take your breathe,so tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath",0.0625,0.04878048780487805,1,0,0,16,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,certain as the sun rising in the east,certain as the sun rising in the east,"Certain as the sun, rising in the east",0.0,0.0,0,0,0,8,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,both a little scared neither one prepared beauty and the beast,both a little scared neither one prepared beauty and the beast,"Both so little scared, neither one prepared Beauty and the Beast",0.09090909090909091,0.047619047619047616,1,0,0,11,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,ever just the same ever a surprise,ever just the same ever a surprise,Ever just the same Ever a surprise,0.0,0.0,0,0,0,7,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tale as old as time song as old as rhyme beauty the beast,tale as old as time song as old as rhyme beauty the beast,"Turn as old as time, song as old as rhyme, beauty in the beast.",0.15384615384615385,0.10810810810810811,1,0,1,13,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tale as old as time,tale as old as time,Tell it as old as time.,0.4,0.23076923076923078,1,0,1,5,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,beauty and the beast,beauty and the beast,Beauty and the Beast,0.0,0.0,0,0,0,4,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tale as old as time song as old as rhyme,tale as old as time song as old as rhyme,"Tell that so that's time, so that's so that's right",0.9,0.6923076923076923,9,0,0,10,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,ever as before <AP> ever just as sure as the sun will rise,ever as before ever just as sure as the sun will rise,"Ever as before, ever just as sure as the sun will rise",0.0,0.0,0,0,0,12,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,then somebody bends unexpectedly,then somebody bends unexpectedly,Then somebody bends unexpectedly,0.0,0.0,0,0,0,4,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,just a little change small to say the least,just a little change small to say the least,just a little change small to say the least,0.0,0.0,0,0,0,9,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,true as it can be barely even friends,true as it can be barely even friends,True as it can be Badly even friends,0.125,0.07407407407407407,1,0,0,8,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tale as old as time,tale as old as time,Taut as old as time.,0.2,0.15384615384615385,1,0,0,5,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tune as old as song bitter sweet and strange,tune as old as song bitter sweet and strange,Tuna soda so Bittersweet and strange,0.7777777777777778,0.26666666666666666,4,3,0,9,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,finding you can change learning you were wrong,finding you can change learning you were wrong,"Finding you can change, learning you were wrong.",0.0,0.0,0,0,0,8,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,certain as the sun rising in the east,certain as the sun rising in the east,Certain as the sun rising in these,0.25,0.125,1,1,0,8,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,both a little scared neither one prepared beauty and the beast,both a little scared neither one prepared beauty and the beast,Both the leaders get neither one prepared Beauty and the Beast,0.2727272727272727,0.21428571428571427,3,0,0,11,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,ever just the same ever a surprise,ever just the same ever a surprise,"Ever just the same, ever a surprise",0.0,0.0,0,0,0,7,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,tale as old as time song as old as rhyme beauty the beast,tale as old as time song as old as rhyme beauty the beast,"Tone as old as time, song as old as rhyme, beauty and the beast.",0.15384615384615385,0.13513513513513514,1,0,1,13,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,tale as old as time,tale as old as time,Tell that story one more time,1.0,1.0769230769230769,4,0,1,5,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,beauty and the beast,beauty and the beast,Beauty and the Beast,0.0,0.0,0,0,0,4,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,tale as old as time song as old as rhyme,tale as old as time song as old as rhyme,"Till the sultest time, sultest, sultest rhyme.",0.8,0.8076923076923077,5,3,0,10,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,ever as before <AP> ever just as sure <AP> as the sun will rise,ever as before ever just as sure as the sun will rise,"Ever as before, ever just as sure as the sun will rise",0.0,0.0,0,0,0,12,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,then somebody bends <AP> unexpectedly,then somebody bends unexpectedly,Then somebody bends unexpectedly,0.0,0.0,0,0,0,4,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,just a little change small to say the least <AP>,just a little change small to say the least,just a little change small to say the least,0.0,0.0,0,0,0,9,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,true as it can be barely even friends <AP>,true as it can be barely even friends,True as it can be But even friends,0.125,0.14814814814814814,1,0,0,8,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,<AP> tale as old as time <AP>,tale as old as time,Tell us all this time,0.8,0.5384615384615384,4,0,0,5,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,tune as old as song <AP> bitter sweet and strange <AP>,tune as old as song bitter sweet and strange,Tune as old as song Feathers sweet and strange,0.1111111111111111,0.13333333333333333,1,0,0,9,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,finding you can change <AP> learning you were wrong,finding you can change learning you were wrong,"Fighting you can change, learning you are wrong.",0.25,0.14814814814814814,2,0,0,8,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,if only <AP> i had a little bit more time <AP>,if only i had a little bit more time,If only I had a little bit more time,0.0,0.0,0,0,0,9,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,dear it won't be long now <AP> it won't be long now when we get back <AP>,dear it wont be long now it wont be long now when we get back,"It won't be long now, it won't be long now, when we get back home.",0.13333333333333333,0.15,0,1,1,15,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,on <AP> land well i'll never get my chance <AP> be ready <AP> to <AP> live and it'll be ripped right out of my hands <AP>,on land well ill never get my chance be ready to live and itll be ripped right out of my hands,"Oh, Len, well, I will never get my chance Be ready to leave whenever I rip right off my hands",0.5238095238095238,0.3387096774193548,8,2,1,21,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,if only i had a little bit more time <AP>,if only i had a little bit more time,If only I had a little bit more time,0.0,0.0,0,0,0,9,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,up and everything will be just fine and we'll go up <AP> up <AP> up but i'll fly a little higher <AP>,up and everything will be just fine and well go up up up but ill fly a little higher,"And everything will be just fine and we go up up up, but I'll fly a little higher",0.10526315789473684,0.07272727272727272,1,1,0,19,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,we'll <AP> sit there holding hands and everything will be just right <AP> and maybe someday <AP>,well sit there holding hands and everything will be just right and maybe someday,We will see their holding hands and everything will be just right And maybe someday,0.2857142857142857,0.09259259259259259,3,0,1,14,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,with you <AP> we could go up <AP> up <AP> up and take that little ride <AP>,with you we could go up up up and take that little ride,with you we could go up up up and i take that little ride,0.07692307692307693,0.02857142857142857,0,0,1,13,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,and maybe someday <AP> we'll take a little ride <AP> we'll go up <AP> up <AP>,and maybe someday well take a little ride well go up up,"And maybe someday we'll take a little ride all up, up, up.",0.16666666666666666,0.1111111111111111,2,0,0,12,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,holding a rope and we'll go up <AP> up <AP> up but i'll fly a little higher <AP>,holding a rope and well go up up up but ill fly a little higher,"Holding a rope and we go up, up, up, but I'll fly a little higher",0.06666666666666667,0.04878048780487805,1,0,0,15,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,clouds,go up <AP> in the clouds because the view's <AP> a little nicer <AP> up here my <AP>,go up in the clouds because the views a little nicer up here my,"Go up in the crowds because the view is a little nicer up here, my dear",0.2857142857142857,0.12195121951219512,2,0,2,14,large-v2
