singer_id,technique,atlas_group,group_folder,song,gt_lyrics,gt_lyrics_clean,asr_hypothesis,wer,per,wer_S,wer_D,wer_I,wer_n_ref,model
EN-Alto-1,vibrato,control,Control_Group,edelweiss,you look happy to meet me,you look happy to meet me,You look happy to meet me.,0.0,0.0,0,0,0,6,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,every morning you greet me,every morning you greet me,Every morning you greet me,0.0,0.0,0,0,0,5,large-v3
EN-Alto-1,vibrato,control,Control_Group,edelweiss,edelweiss <AP> edelweiss <AP>,edelweiss edelweiss,"The wise, eh, the wise, eh",3.0,0.8571428571428571,2,0,4,2,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,blossom of snow may you bloom and grow <AP>,blossom of snow may you bloom and grow,"Blossom snow, may you bloom and grow.",0.125,0.08,0,1,0,8,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,bloom and grow forever <AP>,bloom and grow forever,Bloom and grow forever.,0.0,0.0,0,0,0,4,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,bless my homeland forever,bless my homeland forever,Bless my homeland forever.,0.0,0.0,0,0,0,4,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,edelweiss <AP> edelweiss,edelweiss edelweiss,"Otherwise, otherwise",1.0,0.8571428571428571,2,0,0,2,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,small and white clean and bright <AP>,small and white clean and bright,"Small and white, clean and bright.",0.0,0.0,0,0,0,6,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,you look happy to meet me <AP>,you look happy to meet me,"You look happy to me, me",0.16666666666666666,0.0625,1,0,0,6,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,every morning you greet me,every morning you greet me,Every morning you greet me,0.0,0.0,0,0,0,5,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,edelweiss,edelweiss <AP> edelweiss <AP>,edelweiss edelweiss,"Edelweiss, Edelweiss",0.0,0.0,0,0,0,2,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,and i know that my heart will go on,and i know that my heart will go on,And I know that my heart will go on.,0.0,0.0,0,0,0,9,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,we'll always go on,well always go on,will always go long.,0.5,0.3333333333333333,2,0,0,4,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,near far wherever you are,near far wherever you are,"Near, far, wherever you are",0.0,0.0,0,0,0,5,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,we'll stay forever this way <AP>,well stay forever this way,We'll stay forever this way.,0.0,0.0,0,0,0,5,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,once more you open the door,once more you open the door,"Once more, you'll open the door.",0.16666666666666666,0.05555555555555555,1,0,0,6,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,you are safe in my heart and my heart will go on and on,you are safe in my heart and my heart will go on and on,You are safe in my heart and my heart will go on and on.,0.0,0.0,0,0,0,14,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,i believe that the heart does go on,i believe that the heart does go on,I believe that the hardest go long.,0.375,0.3181818181818182,2,1,0,8,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,we're gone love was when i loved you,were gone love was when i loved you,were gone love was when i loved you,0.0,0.0,0,0,0,8,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,one true time i hold to in my life,one true time i hold to in my life,One true time I'd hold you in my life,0.2222222222222222,0.13043478260869565,2,0,0,9,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,a lifetime and never let go till,a lifetime and never let go till,A lifetime and never an echo tell.,0.42857142857142855,0.2727272727272727,3,0,0,7,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,love can touch us one time and last for,love can touch us one time and last for,Love can touch us one time and last for a lifetime.,0.2222222222222222,0.25925925925925924,0,0,2,9,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,and you're here in my heart and my heart will go on and on,and youre here in my heart and my heart will go on and on,"And you're here, my heart, and my heart will go on and on.",0.07142857142857142,0.05263157894736842,0,1,0,14,large-v3
EN-Alto-1,vibrato,control,Control_Group,my heart will go on,you're here <AP> there's nothing i fear,youre here theres nothing i fear,"You're here, there's nothing I fear",0.0,0.0,0,0,0,6,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,and i know that my heart will go on,and i know that my heart will go on,And I know that my heart will go on,0.0,0.0,0,0,0,9,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,we'll always go on,well always go on,will always go on.,0.25,0.08333333333333333,1,0,0,4,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,near far wherever you are,near far wherever you are,"Nifa, wherever you are.",0.4,0.25,1,1,0,5,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,we'll stay forever this way,well stay forever this way,We'll stay forever this way.,0.0,0.0,0,0,0,5,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,once more you open the door,once more you open the door,"Once more, you'll open the door.",0.16666666666666666,0.05555555555555555,1,0,0,6,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,you are safe in my heart and my heart will go on and on,you are safe in my heart and my heart will go on and on,You're safe in my heart and my heart will go on and on.,0.14285714285714285,0.05555555555555555,1,1,0,14,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,i believe that the heart does go on,i believe that the heart does go on,I believe that the heart does go on,0.0,0.0,0,0,0,8,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,we're gone love was when i loved you <AP>,were gone love was when i loved you,were gone love was when i loved you,0.0,0.0,0,0,0,8,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,one true time <AP> i hold to in my life,one true time i hold to in my life,One true time I'd hold to in my life.,0.1111111111111111,0.08695652173913043,1,0,0,9,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,a lifetime and never let go <AP> till,a lifetime and never let go till,A lifetime and never a goal So,0.42857142857142855,0.2727272727272727,3,0,0,7,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,love can touch us one time and last for,love can touch us one time and last for,Love can touch us one time and last for ever.,0.1111111111111111,0.1111111111111111,0,0,1,9,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,and you're here in my heart and <AP> my heart will go on and on,and youre here in my heart and my heart will go on and on,and you're here my heart and my heart will go on,0.21428571428571427,0.18421052631578946,0,3,0,14,large-v3
EN-Alto-1,vibrato,technique,Vibrato_Group,my heart will go on,you're here there's nothing i fear <AP>,youre here theres nothing i fear,"You're here, there's nothing I fear",0.0,0.0,0,0,0,6,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,away <AP> maybe if you take one more <AP> than i would know for sure there's nothing left to say <AP> tell me that <AP> you love me <AP> anyway <AP>,away maybe if you take one more than i would know for sure theres nothing left to say tell me that you love me anyway,"Maybe if I take one more, then I would know for sure And there's nothing left to say Tell me that you love me anyway",0.16,0.125,2,1,1,25,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,away and <AP> maybe if you take one more <AP> then i would know for sure there's nothing left to say <AP> tell me that you love me anyway,away and maybe if you take one more then i would know for sure theres nothing left to say tell me that you love me anyway,"Maybe if you take one more, then I would know for sure There's nothing left to say, tell me that you love me anyway",0.07692307692307693,0.08,0,2,0,26,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,show me look what we found <AP> turn it around every day <AP>,show me look what we found turn it around every day,"Show me, look what we found, turning around every day",0.18181818181818182,0.06451612903225806,1,1,0,11,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,so you tell me that you love me yeah <AP> and tell me that i take your breathe,so you tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath",0.11764705882352941,0.09302325581395349,1,1,0,17,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,i can hear what you say <AP> now i know <AP> why know we can <AP> make it <AP>,i can hear what you say now i know why know we can make it,I can hear what you say Now I know why I know we can make it,0.06666666666666667,0.030303030303030304,0,0,1,15,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,nowhere to hide i don't know why <AP> but i know we can make it <AP>,nowhere to hide i dont know why but i know we can make it,"Nowhere to hide, I don't know why But I know we can make it",0.0,0.0,0,0,0,14,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,as long as you say it <AP> so tell me that you love <AP> me yeah <AP> and tell me that i take your breathe,as long as you say it so tell me that you love me yeah and tell me that i take your breathe,"As long as you say it, so tell me that you love me Yeah, and tell me that I take your breath",0.045454545454545456,0.037037037037037035,1,0,0,22,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,and what you feel inside <AP> is being shared with someone <AP> else <AP>,and what you feel inside is being shared with someone else,And what you feel inside is being shared with someone else,0.0,0.0,0,0,0,11,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,waking up beside yourself,waking up beside yourself,Waking up beside yourself,0.0,0.0,0,0,0,4,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,away <AP> maybe if you take one more,away maybe if you take one more,So we may riff and take one more.,0.7142857142857143,0.4,4,0,1,7,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,tell me that you love me,<AP> so tell me that you love me <AP> yeah <AP> and tell me that i take your breathe,so tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath",0.0625,0.04878048780487805,1,0,0,16,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,away <AP> maybe if you take one more <AP> than i would know for sure <AP> there's nothing left to say <AP> tell me that you love me <AP> anyway,away maybe if you take one more than i would know for sure theres nothing left to say tell me that you love me anyway,away Maybe if you take one more Then I will know for sure There's nothing left to say Tell me that you love me anyway,0.08,0.041666666666666664,2,0,0,25,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,away <AP> and maybe if you take one more <AP> then i would know for <AP> sure there's nothing left to say <AP> tell me that you love me anyway,away and maybe if you take one more then i would know for sure theres nothing left to say tell me that you love me anyway,"Maybe if I take one more, then I would know for sure There's nothing left to say, tell me that you love me anyway",0.11538461538461539,0.10666666666666667,1,2,0,26,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,show me look what we found <AP> turn it around every day <AP>,show me look what we found turn it around every day,"Show me, look what we found, turning around every day",0.18181818181818182,0.06451612903225806,1,1,0,11,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,so you tell me that you love me yeah <AP> and tell me that i take your breathe,so you tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath",0.11764705882352941,0.09302325581395349,1,1,0,17,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,i can hear what you say <AP> now i know why <AP> know we can <AP> make it <AP>,i can hear what you say now i know why know we can make it,I can hear what you say Now I know why I know we can make it,0.06666666666666667,0.030303030303030304,0,0,1,15,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,nowhere to hide i don't know why <AP> but i know we can make it <AP>,nowhere to hide i dont know why but i know we can make it,"no where too high, i don't know why but i know we can make it",0.2857142857142857,0.05714285714285714,3,0,1,14,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,as long as you say it <AP> so <AP> tell me that you love me yeah and <AP> tell me that i take your breathe,as long as you say it so tell me that you love me yeah and tell me that i take your breathe,As long as you say it So tell me that you love me Yeah And tell me that I take your breath,0.045454545454545456,0.037037037037037035,1,0,0,22,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,and what you feel inside <AP> is being shared with someone else <AP>,and what you feel inside is being shared with someone else,And what you feel inside is being shared with someone else,0.0,0.0,0,0,0,11,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,waking up beside yourself,waking up beside yourself,Waking up beside yourself,0.0,0.0,0,0,0,4,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,away <AP> maybe <AP> if you take one more,away maybe if you take one more,"away, maybe even take one more.",0.2857142857142857,0.2,1,1,0,7,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,tell me that you love me,so tell me that you love me yeah and tell me that i take your breathe,so tell me that you love me yeah and tell me that i take your breathe,"So tell me that you love me, yeah And tell me that I take your breath",0.0625,0.04878048780487805,1,0,0,16,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,certain as the sun rising in the east,certain as the sun rising in the east,Certain as the sun rising in the east,0.0,0.0,0,0,0,8,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,both a little scared neither one prepared beauty and the beast,both a little scared neither one prepared beauty and the beast,"Both so little scared, neither one prepared. Beauty and the Beast.",0.09090909090909091,0.047619047619047616,1,0,0,11,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,ever just the same ever a surprise,ever just the same ever a surprise,Ever just the same Ever a surprise,0.0,0.0,0,0,0,7,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tale as old as time song as old as rhyme beauty the beast,tale as old as time song as old as rhyme beauty the beast,"Tune as slow as time, Song as slow as rhyme, Beauty in the beast.",0.3076923076923077,0.21621621621621623,3,0,1,13,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tale as old as time,tale as old as time,Tell this all this time,0.8,0.6153846153846154,4,0,0,5,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,beauty and the beast,beauty and the beast,Beauty and the Beast.,0.0,0.0,0,0,0,4,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tale as old as time song as old as rhyme,tale as old as time song as old as rhyme,"Till this oldest time, So this oldest rhyme,",0.8,0.5384615384615384,6,2,0,10,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,ever as before <AP> ever just as sure as the sun will rise,ever as before ever just as sure as the sun will rise,"Ever as before, ever just as sure, as the sun will rise.",0.0,0.0,0,0,0,12,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,then somebody bends unexpectedly,then somebody bends unexpectedly,Then somebody bends unexpectedly,0.0,0.0,0,0,0,4,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,just a little change small to say the least,just a little change small to say the least,Just a little change Small to say the least,0.0,0.0,0,0,0,9,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,true as it can be barely even friends,true as it can be barely even friends,True as it can be Believe in friends,0.25,0.1111111111111111,2,0,0,8,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tale as old as time,tale as old as time,Tell it as old as time,0.4,0.23076923076923078,1,0,1,5,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,tune as old as song bitter sweet and strange,tune as old as song bitter sweet and strange,Tune as old as old Bittersweet and strange,0.3333333333333333,0.13333333333333333,2,1,0,9,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,beauty and the beast,finding you can change learning you were wrong,finding you can change learning you were wrong,"Finding you can change, learning you were wrong.",0.0,0.0,0,0,0,8,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,certain as the sun rising in the east,certain as the sun rising in the east,Certain as the sun rising in the east,0.0,0.0,0,0,0,8,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,both a little scared neither one prepared beauty and the beast,both a little scared neither one prepared beauty and the beast,"Both a little scared, neither one prepared. Beauty and the Beast.",0.0,0.0,0,0,0,11,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,ever just the same ever a surprise,ever just the same ever a surprise,Ever just the same Ever a surprise,0.0,0.0,0,0,0,7,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,tale as old as time song as old as rhyme beauty the beast,tale as old as time song as old as rhyme beauty the beast,"Tell the soul this time, Soul the soul this rhyme, Beauty and the Beast.",0.6923076923076923,0.4864864864864865,8,0,1,13,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,tale as old as time,tale as old as time,Tell the soul this time,0.8,0.5384615384615384,4,0,0,5,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,beauty and the beast,beauty and the beast,Beauty and the Beast.,0.0,0.0,0,0,0,4,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,tale as old as time song as old as rhyme,tale as old as time song as old as rhyme,"Till this oldest time, So this oldest rhyme,",0.8,0.5384615384615384,6,2,0,10,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,ever as before <AP> ever just as sure <AP> as the sun will rise,ever as before ever just as sure as the sun will rise,"Ever as before, ever just as sure as the sun will rise.",0.0,0.0,0,0,0,12,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,then somebody bends <AP> unexpectedly,then somebody bends unexpectedly,Then somebody mess unexpectedly.,0.25,0.14285714285714285,1,0,0,4,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,just a little change small to say the least <AP>,just a little change small to say the least,just a little change small to say the least,0.0,0.0,0,0,0,9,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,true as it can be barely even friends <AP>,true as it can be barely even friends,True as it can be But even friends,0.125,0.14814814814814814,1,0,0,8,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,<AP> tale as old as time <AP>,tale as old as time,Tell this all this time.,0.8,0.6153846153846154,4,0,0,5,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,tune as old as song <AP> bitter sweet and strange <AP>,tune as old as song bitter sweet and strange,tune as old as song Vader sweet and strange,0.1111111111111111,0.1,1,0,0,9,large-v3
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,beauty and the beast,finding you can change <AP> learning you were wrong,finding you can change learning you were wrong,"Finding you can change, learning you were wrong.",0.0,0.0,0,0,0,8,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,if only <AP> i had a little bit more time <AP>,if only i had a little bit more time,If only I had a little bit more time,0.0,0.0,0,0,0,9,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,dear it won't be long now <AP> it won't be long now when we get back <AP>,dear it wont be long now it wont be long now when we get back,"It won't be long now, it won't be long now, when we get back",0.06666666666666667,0.075,0,1,0,15,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,on <AP> land well i'll never get my chance <AP> be ready <AP> to <AP> live and it'll be ripped right out of my hands <AP>,on land well ill never get my chance be ready to live and itll be ripped right out of my hands,On land where I will never get my chance Be ready to leave and I will rip right off my hands,0.42857142857142855,0.22580645161290322,7,1,1,21,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,if only i had a little bit more time <AP>,if only i had a little bit more time,If only I had a little bit more time,0.0,0.0,0,0,0,9,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,up and everything will be just fine and we'll go up <AP> up <AP> up but i'll fly a little higher <AP>,up and everything will be just fine and well go up up up but ill fly a little higher,"Up and everything will be just fine And we go up, up, up But I'll fly a little higher",0.05263157894736842,0.03636363636363636,1,0,0,19,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,we'll <AP> sit there holding hands and everything will be just right <AP> and maybe someday <AP>,well sit there holding hands and everything will be just right and maybe someday,We will see their holding hands and everything will be just right And maybe someday,0.2857142857142857,0.09259259259259259,3,0,1,14,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,with you <AP> we could go up <AP> up <AP> up and take that little ride <AP>,with you we could go up up up and take that little ride,with you we could go up up up and i take that little ride,0.07692307692307693,0.02857142857142857,0,0,1,13,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,and maybe someday <AP> we'll take a little ride <AP> we'll go up <AP> up <AP>,and maybe someday well take a little ride well go up up,"And maybe someday we'll take a little ride We'll hop, hop",0.25,0.1388888888888889,2,1,0,12,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,holding a rope and we'll go up <AP> up <AP> up but i'll fly a little higher <AP>,holding a rope and well go up up up but ill fly a little higher,"Holding a rope and we'll go up, up, up, but I'll fly a little higher",0.0,0.0,0,0,0,15,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,go up <AP> in the clouds because the view's <AP> a little nicer <AP> up here my <AP>,go up in the clouds because the views a little nicer up here my,go up in the crowds because the view is little nicer up here my,0.21428571428571427,0.07317073170731707,3,0,0,14,large-v3
EN-Alto-1,pharyngeal,control,Control_Group,clouds,dear it won't be long now <AP> it won't be long now <AP>,dear it wont be long now it wont be long now,"D, it won't be long now It won't be long now",0.09090909090909091,0.06896551724137931,1,0,0,11,large-v3
